accountNumber,lastName,firstName,Age,Sex,customerMDN,Address,customerCity,customerState,customerZip,customerPlan,customerPlanDesc,userName
900002050,MALONE,LAURI,63,F,8095908952,1312 Tabway St.,LEXINGTON,KY,40506,ULPRE2D,Unlimited Prepaid,lmalone
900002051,GOFF,HANNAH,40,F,2879569239,15016 Old Ferry Slip Dr.,ELMIRA,NY,14901,ULPRE50,Unlimited Prepaid,hgoff
900002052,DURAN,DALLAS,66,M,4312966637,9362 Spilman Blvd.,INDIANAPOLIS,IN,46242,700POST5L70,700 Minute Family,dduran
900002053,HUFFMAN,LILLIE,67,F,7407916885,12037 Schuyler St.,WICHITA FALLS,TX,76309,ULPRE50,Unlimited Prepaid,lhuffman
900002054,BLACKBURN,CAROL,53,F,7869466668,19027 Brittain Way,ATLANTA,GA,30378,5503L60,550 Minute Family,cblackburn
900002055,BURRIS,WILTON,60,M,4994596849,18297 South Rhoda St.,LAS VEGAS,NV,89119,250PRE25,250 Minute Prepaid,wburris
900002056,CERVANTES,ZACHERY,60,M,4988157629,841 Hammelton St.,STAMFORD,CT,6913,450POST40,450 Minute,zcervantes
900002057,,JOLENE,30,F,8469996371,12422 Calida Ave.,WINSTON SALEM,NC,27105,ULPRE50,Unlimited Prepaid,j
900002058,WHITAKER,KATHRINE,45,F,2657609427,19081 Manemet Ave.,HARTFORD,CT,6102,450POST40,450 Minute,kwhitaker
900002059,SIMMONS,MARGARITA,65,F,7209542718,8005 Washington Grove Hwy.,CHARLESTON,WV,25336,ULPOST70,Unlimited,msimmons
900002060,HOPKINS,CHASE,36,M,8044309247,8580 Ogla St.,PHOENIX,AZ,85053,700POST5L70,700 Minute Family,chopkins
900002061,FORBES,BERNADINE,61,F,9904045611,13066 East Greystone Way,NEW ORLEANS,LA,70186,2100POST5L110,2100 Minute Family,bforbes
900002062,,NORRIS,42,M,6482664833,10533 Purley Ln.,SAN DIEGO,CA,92192,450POST40,450 Minute,n
900002063,GALLEGOS,CHRISTA,61,F,3517926328,3065 Navy Day Dr.,IRVINE,CA,92619,1400POST5L90,1400 Minute Family,cgallegos
900002064,FERNANDEZ,SHERRI,31,F,4603677364,14990 Schoolcraft Ave.,HOUSTON,TX,77054,1400POST5L90,1400 Minute Family,sfernandez
900002065,MCMAHON,PORFIRIO,22,M,4548089219,6988 Wayside Ln.,SEATTLE,WA,98132,900POST60,900 Minute,pmcmahon
900002066,MASON,ROB,41,M,9367702413,14599 W Huntley Dr.,NEW YORK,NY,10101,5503L60,550 Minute Family,rmason
900002067,BROWN,CHADWICK,31,M,6433036573,327 Faran St.,YOUNGSTOWN,OH,44515,ULPRE50,Unlimited Prepaid,cbrown
900002068,STEPHENSON,SEYMOUR,43,M,3238259359,14192 Boarley Blvd.,APPLETON,WI,54915,1400POST5L90,1400 Minute Family,sstephenson
900002069,ONEIL,AURORA,44,F,2895022087,15076 Duronia Dr.,TOPEKA,KS,66636,5503L60,550 Minute Family,aoneil
900002070,NIELSEN,ABRAHAM,36,M,2672965602,3693 Morgan Ln.,LANSING,MI,48912,700POST5L70,700 Minute Family,anielsen
900002071,DAY,ARLINE,52,F,6003382823,5728 Bagshaw Blvd.,NEW HAVEN,CT,6509,ULPOST70,Unlimited,aday
900002072,COPELAND,VINCE,70,M,2937047745,8244 Cropley Ln.,ALEXANDRIA,VA,22332,450POST40,450 Minute,vcopeland
900002073,PERKINS,KEVIN,31,M,9575549244,16545 Rexland Ln.,SAVANNAH,GA,31403,900POST60,900 Minute,kperkins
900002074,BOONE,JIMMY,22,M,2686977205,13283 Valentine Creek Ln.,SAN FRANCISCO,CA,94104,450POST40,450 Minute,jboone
900002075,UNDERWOOD,EUGENIA,35,F,9597405530,7193 Carranya Pkwy.,CEDAR RAPIDS,IA,52407,ULPRE50,Unlimited Prepaid,eunderwood
900002076,HOPPER,SARA,35,F,4781028411,3190 Lund Ranch Blvd.,GRAND JUNCTION,CO,81504,5503L60,550 Minute Family,shopper
900002077,ROSARIO,JEFFREY,22,M,5863216653,3941 Lombard St.,RIVERSIDE,CA,92502,ULPRE50,Unlimited Prepaid,jrosario
900002078,RHODES,JEREMIAH,39,M,9772013710,5555 Fiscal Way,LOUISVILLE,KY,40214,ULPRE50,Unlimited Prepaid,jrhodes
900002079,FRAZIER,LESLIE,70,F,5817612870,917 Mccordick Pkwy.,WASHINGTON,DC,20504,5503L60,550 Minute Family,lfrazier
900002080,COCHRAN,JEANNETTE,31,F,7846748313,15208 S Lakeview Dr.,SAN JOSE,CA,95101,ULPOST70,Unlimited,jcochran
900002081,GALLAGHER,GUILLERMO,29,M,4113493904,17876 Sky Blue Dr.,BETHESDA,MD,20811,2100POST5L110,2100 Minute Family,ggallagher
900002082,MAYER,KRIS,39,F,7213329590,3159 Center Market Ave.,PHOENIX,AZ,85007,1400POST5L90,1400 Minute Family,kmayer
900002083,LYNCH,LEILA,66,F,9903989621,18990 Spinmaker Dr.,KILLEEN,TX,76544,900POST60,900 Minute,llynch
900002084,BAXTER,LON,51,M,2663474632,15900 Sea Vista St.,SPOKANE,WA,99203,900POST60,900 Minute,lbaxter
900002085,JENKINS,JOSEF,53,M,3593253222,15099 Roth Ln.,DENVER,CO,80226,ULPRE50,Unlimited Prepaid,jjenkins
900002086,MCCARTY,NETTIE,60,F,8896572786,2995 Copleston Dr.,ORLANDO,FL,32878,700POST5L70,700 Minute Family,nmccarty
900002087,GIBBS,SHEREE,37,F,6086578141,4841 Old Piedmont Blvd.,BERKELEY,CA,94703,450POST40,450 Minute,sgibbs
900002088,ALSTON,RAMIRO,44,M,7718814715,3605 County Blvd.,VIRGINIA BEACH,VA,23460,ULPRE2D,Unlimited Prepaid,ralston
900002089,FRANKS,LESLIE,38,M,3775404603,2209 Freman Hwy.,DES MOINES,IA,50334,700POST5L70,700 Minute Family,lfranks
900002090,LESTER,JUAN,24,M,2876434043,6694 Carnac Pkwy.,PASADENA,CA,91125,1400POST5L90,1400 Minute Family,jlester
900002091,POWERS,ENRIQUE,33,M,7712685253,7198 Perrot Pkwy.,SPRINGFIELD,MA,1139,ULPRE2D,Unlimited Prepaid,epowers
900002092,LAWRENCE,ADELINE,26,F,4617064201,558 Calawasse St.,ATLANTA,GA,30399,2100POST5L110,2100 Minute Family,alawrence
900002093,FRAZIER,LUCAS,29,M,5998139843,16521 Charles Patten St.,DURHAM,NC,27702,250PRE25,250 Minute Prepaid,lfrazier
900002094,TRAVIS,LENARD,23,M,8093449893,10994 Uttley Way,HUNTSVILLE,AL,35893,ULPRE50,Unlimited Prepaid,ltravis
900002095,MEYERS,SALVATORE,60,M,4876879156,1192 Lindy Way,LEXINGTON,KY,40577,700POST5L70,700 Minute Family,smeyers
900002096,HAYDEN,DORIAN,58,M,3752589758,13816 Evey Ave.,RALEIGH,NC,27620,1400POST5L90,1400 Minute Family,dhayden
900002097,KENNEDY,ELDON,31,M,2934085635,11811 Gulfstream Ave.,SALEM,OR,97301,250PRE25,250 Minute Prepaid,ekennedy
900002098,TOWNSEND,PRINCE,48,M,5193327075,182 Paseo Estera Way,LUBBOCK,TX,79409,900POST60,900 Minute,ptownsend
900002099,FLOYD,JEFFRY,61,M,6116245620,2207 S Admiral Ln.,COLUMBUS,GA,31901,ULPRE2D,Unlimited Prepaid,jfloyd
900002100,NIEVES,ROLANDO,62,M,7776528232,5862 Pennell Way,PORTLAND,OR,97205,ULPRE50,Unlimited Prepaid,rnieves
900002101,HAYNES,SHANNON,28,M,9965098058,3707 Allnutts Pkwy.,LANCASTER,PA,17622,ULPRE50,Unlimited Prepaid,shaynes
900002102,CALDWELL,MARVIN,55,M,2318467388,15374 Voleyn Way,SACRAMENTO,CA,94289,ULPOST5L120,2100 Minute Family,mcaldwell
900002103,BROOKS,TANNER,48,M,8732374102,2472 Anthem Blvd.,NEW YORK,NY,10151,ULPRE50,Unlimited Prepaid,tbrooks
900002104,KOCH,ETHAN,70,M,7954068657,7747 Carter Ridge St.,FORT WAYNE,IN,46854,900POST60,900 Minute,ekoch
900002105,BRYAN,ABIGAIL,45,F,3718279818,15380 Bromholm Way,CINCINNATI,OH,45224,900POST60,900 Minute,abryan
900002106,HUDSON,LENA,57,F,6391526985,16022 Snowden Pond Ln.,NEW ORLEANS,LA,70125,700POST5L70,700 Minute Family,lhudson
900002107,MORIN,JANA,33,F,3848109714,19965 Parkinson Dr.,ATLANTA,GA,30302,700POST5L70,700 Minute Family,jmorin
900002108,MORGAN,EDDY,35,M,6349452803,6371 Parraweena St.,DENVER,CO,80294,250PRE25,250 Minute Prepaid,emorgan
900002109,DALE,JOSIE,41,F,2133755462,17092 Rimkus Dr.,HONOLULU,HI,96840,450POST40,450 Minute,jdale
900002110,GUERRA,MALINDA,32,F,9892513923,9210 Upper Broadmoor St.,FORT LAUDERDALE,FL,33327,5503L60,550 Minute Family,mguerra
900002941,KELLER,FABIAN,45,M,9413647521,13433 Posey St.,AUSTIN,TX,78717,250PRE25,250 Minute Prepaid,fkeller
900002112,KELLY,MAXWELL,30,M,8614879597,3588 N Kildare Ave.,LAKE CHARLES,LA,70602,5503L60,550 Minute Family,mkelly
900002113,MARSHALL,HELENE,31,F,6232189925,10036 Old Pascack Blvd.,GAITHERSBURG,MD,20885,ULPOST5L120,2100 Minute Family,hmarshall
900002114,BLEVINS,TRENTON,20,M,9913047140,4373 Keeseville St.,SEATTLE,WA,98146,700POST5L70,700 Minute Family,tblevins
900002115,STARK,LELA,30,F,4034543247,2684 Talbott Blvd.,HONOLULU,HI,96802,1400POST5L90,1400 Minute Family,lstark
900002116,FREEMAN,DARYL,30,M,5974308006,14624 Fulshaw St.,NEW ORLEANS,LA,70156,5503L60,550 Minute Family,dfreeman
900002117,PAUL,CHAD,39,M,7379222255,872 Digges Canyon Ln.,HOUSTON,TX,77267,ULPRE50,Unlimited Prepaid,cpaul
900002118,CAIN,LIZA,63,F,8837147418,8922 Trebing St.,ANDERSON,IN,46017,ULPRE2D,Unlimited Prepaid,lcain
900002119,CABRERA,MARLA,27,F,3183734713,4637 Palmer Ranch Ln.,LUBBOCK,TX,79408,1400POST5L90,1400 Minute Family,mcabrera
900002120,BLANKENSHIP,HARRISON,67,M,7403139073,13120 North Cluff St.,PITTSBURGH,PA,15279,900POST60,900 Minute,hblankenship
900002121,BENDER,RHEA,45,F,2132259903,8443 N Hillcrest Dr.,BROOKSVILLE,FL,34604,700POST5L70,700 Minute Family,rbender
900002122,JUAREZ,ROLAND,42,M,5444248148,6387 Lower Cross Way,PHOENIX,AZ,85044,ULPRE50,Unlimited Prepaid,rjuarez
900002123,CARR,SANDRA,23,F,9249819484,3564 Kiperash St.,KANSAS CITY,MO,64138,ULPOST70,Unlimited,scarr
900002124,BENJAMIN,KATHLEEN,44,F,5098103154,7317 Leonard Wood Ln.,CHARLOTTESVILLE,VA,22903,250PRE25,250 Minute Prepaid,kbenjamin
900002125,LAMBERT,JERRY,45,F,3863016926,17782 South Keppler St.,KNOXVILLE,TN,37928,700POST5L70,700 Minute Family,jlambert
900002126,KAUFMAN,RANDAL,48,M,4276659763,2978 Bryte Ave.,HUNTINGTON,WV,25717,5503L60,550 Minute Family,rkaufman
900002127,NGUYEN,FLETCHER,18,M,9459515085,2829 Professional Hill Dr.,SAN DIEGO,CA,92161,ULPRE2D,Unlimited Prepaid,fnguyen
900002128,WORKMAN,ALMA,42,F,4886974198,18537 Straton St.,MADISON,WI,53794,450POST40,450 Minute,aworkman
900002129,BUCKLEY,DAMON,31,M,9074978833,1177 Bay Reef Ln.,SOUTH BEND,IN,46620,700POST5L70,700 Minute Family,dbuckley
900002130,BARTLETT,LANDON,32,M,3817984965,8289 Shanahan Dr.,CAMBRIDGE,MA,2139,5503L60,550 Minute Family,lbartlett
900002131,MCFADDEN,JOSEF,64,M,4153623580,12225 Sandhutton St.,CAPE CORAL,FL,33990,2100POST5L110,2100 Minute Family,jmcfadden
900002132,WHITE,ROSARIO,22,F,4142028336,11007 Red Hawk Ln.,LUBBOCK,TX,79452,ULPOST70,Unlimited,rwhite
900002133,CRAFT,BRYCE,63,M,7269795706,12952 Mesa St.,BRONX,NY,10469,250PRE25,250 Minute Prepaid,bcraft
900002134,SANTANA,ELSIE,35,F,4052446907,7401 Wallberg Pkwy.,DALLAS,TX,75340,5503L60,550 Minute Family,esantana
900002135,MICHAEL,BIANCA,19,F,7546496649,13219 McChesney Pkwy.,SAN JOSE,CA,95116,700POST5L70,700 Minute Family,bmichael
900002136,LUNA,DUSTY,47,M,4675094180,18786 Limmerhill Ln.,BALTIMORE,MD,21215,ULPRE2D,Unlimited Prepaid,dluna
900002137,GLASS,KATHARINE,53,F,9653408652,19154 Old Horns Hwy.,CARSON CITY,NV,89705,450POST40,450 Minute,kglass
900002138,DOYLE,YOUNG,31,M,9387629987,2095 West Golf Hwy.,TAMPA,FL,33687,900POST60,900 Minute,ydoyle
900002139,ROWE,HERBERT,52,M,3005596498,11773 Del Medio Pkwy.,BERKELEY,CA,94707,1400POST5L90,1400 Minute Family,hrowe
900002140,CRAIG,YONG,25,M,6678065939,5822 Selfox Way,HOUSTON,TX,77273,ULPRE50,Unlimited Prepaid,ycraig
900002141,DAY,LOLA,20,F,2466353758,12047 Vlatko St.,LEXINGTON,KY,40578,250PRE25,250 Minute Prepaid,lday
900002142,CRUZ,BURT,50,M,5204185716,8101 Stepney Way,NORCROSS,GA,30093,700POST5L70,700 Minute Family,bcruz
900002143,RATLIFF,ANDRES,41,M,7493937053,6603 Cobble Creek St.,PORTLAND,OR,97267,900POST60,900 Minute,aratliff
900002144,MICHAEL,BOBBIE,35,M,6549027570,15869 Chance Way,WICHITA,KS,67216,700POST5L70,700 Minute Family,bmichael
900002145,NORRIS,SHIRLEY,28,M,9818224884,11723 Patt Blvd.,ANCHORAGE,AK,99509,250PRE25,250 Minute Prepaid,snorris
900002146,GREENE,NELL,48,F,4613824392,17902 Kirkgate High Dr.,NEW YORK,NY,10098,900POST60,900 Minute,ngreene
900002147,MAYER,ADRIAN,60,M,3144215305,5569 Leys Pkwy.,SYRACUSE,NY,13215,450POST40,450 Minute,amayer
900002148,FERRELL,ANTONE,49,M,7157044421,9607 Gratrix St.,SILVER SPRING,MD,20910,450POST40,450 Minute,aferrell
900002149,COOPER,NELSON,33,M,7789665631,13199 S Webster Dr.,TULSA,OK,74114,2100POST5L110,2100 Minute Family,ncooper
900002150,MATHEWS,AMY,43,F,8102358951,10728 Reinman Pkwy.,FORT LAUDERDALE,FL,33338,450POST40,450 Minute,amathews
900002151,RANDALL,CARMELO,31,M,7216648217,4980 South End Ln.,LAUREL,MD,20725,ULPRE2D,Unlimited Prepaid,crandall
900002152,HAYNES,MEAGAN,63,F,3888688051,16929 Corkwell St.,PORTLAND,OR,97271,700POST5L70,700 Minute Family,mhaynes
900002153,PALMER,ALISON,34,F,8782352856,14584 Beechwood Pkwy.,EL PASO,TX,88567,ULPRE50,Unlimited Prepaid,apalmer
900002154,HAYNES,QUENTIN,45,M,2098884193,8860 New Garrison Pkwy.,STOCKTON,CA,95210,ULPRE50,Unlimited Prepaid,qhaynes
900002155,DELGADO,NORMAN,24,M,6356812394,15175 Codo Ave.,MACON,GA,31297,700POST5L70,700 Minute Family,ndelgado
900002156,KENT,RAMON,21,M,2108595102,7276 Friarmere Way,WINTER HAVEN,FL,33880,700POST5L70,700 Minute Family,rkent
900002157,ALVARADO,DARREN,19,M,2035248744,5779 Old Douglas Ln.,PHILADELPHIA,PA,19179,ULPOST5L120,2100 Minute Family,dalvarado
900002158,SOTO,BRITTNEY,49,F,9667989888,10655 Whack House Ln.,FARGO,ND,58122,700POST5L70,700 Minute Family,bsoto
900002159,SAMPSON,JOEL,68,M,8873124552,3402 Hallin St.,FORT PIERCE,FL,34949,450POST40,450 Minute,jsampson
900002160,BALL,FREDERICK,54,M,4582578630,7657 New Market Hwy.,BALTIMORE,MD,21209,5503L60,550 Minute Family,fball
900002161,LOGAN,ISAIAH,61,M,5397826714,10014 Sestri St.,MACON,GA,31203,ULPRE50,Unlimited Prepaid,ilogan
900002162,BOYD,ELISA,66,F,7445112306,4481 Sierra Sunset Ave.,PHILADELPHIA,PA,19146,250PRE25,250 Minute Prepaid,eboyd
900002163,CAMERON,SAUNDRA,37,F,3373606361,16160 N Wyoming Hwy.,DALLAS,TX,75398,2100POST5L110,2100 Minute Family,scameron
900002164,HUGHES,REINALDO,42,M,9179097710,10312 Old Watling Pkwy.,LOS ANGELES,CA,90070,700POST5L70,700 Minute Family,rhughes
900002165,MORAN,GRACE,53,F,8749048179,11718 Dave Blvd.,KANSAS CITY,MO,64120,900POST60,900 Minute,gmoran
900002166,LEACH,STANLEY,34,M,8379074876,599 Father Urban Ave.,MAPLE PLAIN,MN,55574,900POST60,900 Minute,sleach
900002167,SNYDER,JOSIE,18,F,2278728599,9696 Round Table St.,BAKERSFIELD,CA,93306,ULPOST70,Unlimited,jsnyder
900002168,FERRELL,IVORY,22,M,7502217012,14443 Boothstown Dr.,LINCOLN,NE,68532,900POST60,900 Minute,iferrell
900002169,ANDREWS,BURL,55,M,6858227837,2452 East Gish St.,KNOXVILLE,TN,37940,5503L60,550 Minute Family,bandrews
900002170,HERMAN,JENNY,39,F,4285505175,2922 Montello Hwy.,MIAMI,FL,33185,450POST40,450 Minute,jherman
900002171,JACKSON,ANGEL,26,F,9582017683,13740 Kurung Way,LOS ANGELES,CA,90084,700POST5L70,700 Minute Family,ajackson
900002172,OCONNOR,BILLY,70,M,6538612696,9232 Cherri Lynn Ln.,ATLANTA,GA,30304,5503L60,550 Minute Family,boconnor
900002173,MCKINNEY,MADELYN,50,F,2948382342,6522 Power Plant Ln.,MILWAUKEE,WI,53204,5503L60,550 Minute Family,mmckinney
900002174,HOWARD,BOB,44,M,9845602886,5399 River Swan Ave.,ROCHESTER,NY,14647,2100POST5L110,2100 Minute Family,bhoward
900002175,BLACKWELL,TERRELL,26,M,8112686073,5463 Ashlyns St.,COLORADO SPRINGS,CO,80913,700POST5L70,700 Minute Family,tblackwell
900002176,GRAY,RAMONA,51,F,6095566915,3386 Glenair St.,TACOMA,WA,98466,900POST60,900 Minute,rgray
900002177,HAYES,TAMERA,51,F,3777457167,7635 Ragmans Ln.,AUGUSTA,GA,30919,450POST40,450 Minute,thayes
900002178,BAUER,JENNY,24,F,5434727694,1058 Rangers Way,TAMPA,FL,33601,700POST5L70,700 Minute Family,jbauer
900002179,HENDERSON,JODI,49,F,7096276667,5517 Snoll Hatch St.,SANTA CLARA,CA,95054,450POST40,450 Minute,jhenderson
900002180,COFFEY,DUDLEY,47,M,7189716944,12962 Van Wormer Ave.,TUCSON,AZ,85707,1400POST5L90,1400 Minute Family,dcoffey
900002181,KAUFMAN,LENORA,57,F,4378228848,4524 Apple Wood Ave.,JACKSONVILLE,FL,32224,5503L60,550 Minute Family,lkaufman
900002182,NELSON,KRIS,24,M,6483425093,16670 Crooked Pond St.,MIAMI,FL,33178,450POST40,450 Minute,knelson
900002183,ZIMMERMAN,JOSE,20,M,6382018381,17748 Dishman Blvd.,BOISE,ID,83720,ULPRE50,Unlimited Prepaid,jzimmerman
900002184,GRIFFITH,CATALINA,40,F,2285842833,511 First Oak Dr.,GRAND RAPIDS,MI,49502,ULPRE50,Unlimited Prepaid,cgriffith
900002185,ONEAL,LYNNETTE,41,F,7364566624,5117 Lindaire Way,ROCHESTER,NY,14638,ULPOST5L120,2100 Minute Family,loneal
900002186,KEMP,ADA,29,F,6847386818,10535 Arrowsmith Ave.,SPOKANE,WA,99214,ULPRE50,Unlimited Prepaid,akemp
900002187,BARNES,JERROD,59,M,6636065666,19339 Borrego Pkwy.,ALBANY,NY,12244,250PRE25,250 Minute Prepaid,jbarnes
900002188,MERCER,LLOYD,33,M,8866095481,4782 Lizotte Dr.,AUSTIN,TX,78718,ULPRE50,Unlimited Prepaid,lmercer
900002189,WILLIAM,SHELLY,28,F,5554429865,14110 Calimyrna Dr.,TULSA,OK,74108,5503L60,550 Minute Family,swilliam
900002190,MARQUEZ,ELLIOTT,54,M,2436092341,12498 Hansom Pkwy.,MINNEAPOLIS,MN,55444,700POST5L70,700 Minute Family,emarquez
900002191,SHEPPARD,DEVON,31,M,5232516563,6170 N Mandell Dr.,CHICAGO,IL,60612,700POST5L70,700 Minute Family,dsheppard
900002192,BUSH,KELLY,48,F,6874253543,6216 Prairie Farm Ave.,CHARLESTON,SC,29407,700POST5L70,700 Minute Family,kbush
900002193,BOOTH,ELIZA,69,F,3793774515,14890 Arora Heights Pkwy.,MONROE,LA,71210,1400POST5L90,1400 Minute Family,ebooth
900002194,WILKERSON,MARI,55,F,2115826517,14671 Burgundy Ave.,NORWALK,CT,6859,250PRE25,250 Minute Prepaid,mwilkerson
900002195,ROCHA,MARLON,56,M,4413779351,412 Dalemere Ave.,JOHNSTOWN,PA,15907,250PRE25,250 Minute Prepaid,mrocha
900002196,SILVA,GERARDO,27,M,5455688223,10422 Colson Pkwy.,WASHINGTON,DC,20422,250PRE25,250 Minute Prepaid,gsilva
900002197,BARBER,ELVIRA,33,F,2237694653,3620 Renoux Dr.,BERKELEY,CA,94707,450POST40,450 Minute,ebarber
900002198,POTTER,ALEXIS,65,F,3307019971,16396 Norcross Ave.,CINCINNATI,OH,45231,900POST60,900 Minute,apotter
900002199,HALEY,WINIFRED,51,F,4435025118,2646 Birken Ln.,BOZEMAN,MT,59772,ULPOST70,Unlimited,whaley
900002200,ROSA,ALPHONSO,19,M,4913455126,10019 Contee Ln.,ALBUQUERQUE,NM,87125,ULPRE2D,Unlimited Prepaid,arosa
900002201,BLAKE,MOLLY,56,F,8165609828,16527 Onley St.,FARGO,ND,58102,450POST40,450 Minute,mblake
900002202,SUAREZ,BARBRA,69,F,2474748213,17923 Tower Hill St.,DAYTONA BEACH,FL,32120,250PRE25,250 Minute Prepaid,bsuarez
900002203,MORRISON,EMMA,33,F,6017486063,13519 Pepperhill St.,PORTLAND,OR,97238,450POST40,450 Minute,emorrison
900002204,LANE,ROSENDO,54,M,8258102875,11142 Lavoni Hwy.,PHOENIX,AZ,85070,2100POST5L110,2100 Minute Family,rlane
900002205,COOLEY,MAGGIE,64,F,4784662065,4279 Dickensons Dr.,HOUSTON,TX,77216,1400POST5L90,1400 Minute Family,mcooley
900002206,BERRY,TIFFANY,24,F,6006182257,13276 Bobstay St.,ANDERSON,SC,29623,1400POST5L90,1400 Minute Family,tberry
900002207,ROCHA,ZANE,58,M,5637394039,9318 North Mitchell Canyon Blvd.,FAIRFAX,VA,22038,450POST40,450 Minute,zrocha
900002208,DRAKE,JERROLD,65,M,4342087284,11665 Artic St.,PITTSBURGH,PA,15224,ULPRE50,Unlimited Prepaid,jdrake
900002209,MCGEE,MIKE,47,M,6037869105,1617 Vaca Valley Ln.,SYRACUSE,NY,13204,700POST5L70,700 Minute Family,mmcgee
900002210,BUCHANAN,MICKEY,57,M,6312792782,628 Bryant Lake Way,LEXINGTON,KY,40516,ULPRE2D,Unlimited Prepaid,mbuchanan
900002211,ATKINSON,DAMIAN,68,M,2446616006,14627 Barons St.,FORT WAYNE,IN,46852,ULPRE50,Unlimited Prepaid,datkinson
900002212,PENA,JORGE,34,M,8746466174,17729 Kennelly St.,ROCKFORD,IL,61125,ULPRE2D,Unlimited Prepaid,jpena
900002213,CLAYTON,HESTER,32,F,6599692218,15466 Waitara St.,SAN DIEGO,CA,92163,ULPRE50,Unlimited Prepaid,hclayton
900002214,ROSA,SARA,62,F,3308604634,8071 Back Southfield Way,HARTFORD,CT,6145,ULPRE50,Unlimited Prepaid,srosa
900002215,HANEY,LAVERNE,58,F,3707467458,870 West Kirchhoff Way,BATON ROUGE,LA,70810,ULPOST5L120,2100 Minute Family,lhaney
900002216,WEEKS,MARGUERITE,50,F,3817872638,9217 Oakshore Ln.,EDMOND,OK,73025,5503L60,550 Minute Family,mweeks
900002217,HOLDER,MARCUS,28,M,7817775287,10548 Hazelbridge St.,INDIANAPOLIS,IN,46239,ULPRE50,Unlimited Prepaid,mholder
900002218,ROBERSON,STACEY,20,M,4958444716,14357 Anandale Ln.,EVANSTON,IL,60209,5503L60,550 Minute Family,sroberson
900002219,MCCULLOUGH,CHRISTINE,23,F,3892565458,6757 Dransfield St.,COLUMBIA,SC,29207,2100POST5L110,2100 Minute Family,cmccullough
900004800,EDWARDS,THADDEUS,44,M,9034807478,7360 Dangelo St.,EAST SAINT LOUIS,IL,62205,700POST5L70,700 Minute Family,tedwards
900008561,TRUJILLO,TYRONE,20,M,8658564752,8971 Upper Town Ave.,NASHVILLE,TN,37215,ULPRE50,Unlimited Prepaid,ttrujillo
900006572,PERKINS,CEDRIC,24,M,3676573143,14013 Lanford Dr.,ALBANY,NY,12239,700POST5L70,700 Minute Family,cperkins
900002743,MORRIS,CALLIE,53,F,4632746221,5234 Corseley Ave.,WILMINGTON,NC,28411,700POST5L70,700 Minute Family,cmorris
900005194,POWERS,SHARON,37,F,2205195494,10902 Scotney Dr.,METAIRIE,LA,70055,1400POST5L90,1400 Minute Family,spowers
900007065,BOWMAN,NICK,31,M,9707067848,15733 Endon Pkwy.,NEW YORK,NY,10007,700POST5L70,700 Minute Family,nbowman
900009526,FITZGERALD,SANG,18,M,3849529722,821 Heritage Valley St.,MIAMI BEACH,FL,33109,450POST40,450 Minute,sfitzgerald
900003127,GRAVES,DREW,50,M,6263127951,4808 Marlow Bridge St.,BILLINGS,MT,59117,250PRE25,250 Minute Prepaid,dgraves
900008188,FREDERICK,TONIA,63,F,9198188315,13328 Palisades Way,LITTLE ROCK,AR,72209,ULPOST70,Unlimited,tfrederick
900007709,THOMPSON,KEN,32,M,3157702261,5714 Varick Hill Ln.,OMAHA,NE,68157,250PRE25,250 Minute Prepaid,kthompson
900002230,FOSTER,MALINDA,65,F,5666822182,14547 Knoch Knolls Ave.,OMAHA,NE,68116,ULPRE50,Unlimited Prepaid,mfoster
900002231,SWANSON,SERENA,67,F,7473228885,8622 S Briar Ave.,EL PASO,TX,88544,ULPRE50,Unlimited Prepaid,sswanson
900002232,GAY,ANGELINE,36,F,5256197687,1730 Anzio Ln.,MESQUITE,TX,75150,1400POST5L90,1400 Minute Family,agay
900002233,MAXWELL,FAYE,49,F,4859155466,11502 Parma Dr.,WASHINGTON,DC,20401,900POST60,900 Minute,fmaxwell
900002234,HANSON,BOBBIE,57,M,3578475103,10918 Haas St.,PEORIA,IL,61630,5503L60,550 Minute Family,bhanson
900002235,MCCULLOUGH,DOMINIQUE,31,F,3837253991,16898 North High Rock Ave.,LAKELAND,FL,33801,5503L60,550 Minute Family,dmccullough
900002236,BLANCHARD,DINA,63,F,5113592217,2874 Chalmette Pkwy.,ROANOKE,VA,24028,2100POST5L110,2100 Minute Family,dblanchard
900002237,ROBLES,ERICKA,22,F,7316167596,18149 Thebes Dr.,PORTLAND,OR,97254,250PRE25,250 Minute Prepaid,erobles
900002238,FULTON,BEAU,59,M,7819124253,15126 West Orange St.,NORTH CHARLESTON,SC,29405,700POST5L70,700 Minute Family,bfulton
900002239,MACDONALD,MATTIE,41,F,6062717575,1114 Satuckett Pkwy.,NEW YORK,NY,10027,ULPRE50,Unlimited Prepaid,mmacdonald
900002240,LANG,DOMINIC,19,M,7272518561,12191 Mountain Lion Dr.,IRVINE,CA,92623,450POST40,450 Minute,dlang
900002241,BERRY,GENEVIEVE,56,F,2368466015,4601 Statecrest St.,SAN BERNARDINO,CA,92423,900POST60,900 Minute,gberry
900002242,YORK,MARIO,68,M,8867977053,11242 Longlevens Ln.,EVANSVILLE,IN,47716,450POST40,450 Minute,myork
900002243,MENDOZA,PAULA,26,F,3975812435,14791 Passingham Dr.,JEFFERSONVILLE,IN,47134,700POST5L70,700 Minute Family,pmendoza
